transaction_id,customer_id,amount,timestamp,merchant
20251229140216563520365,,-39250.0,29/12/2025 10:04,???INVALID###
20251229140216563908279,C47456,299.22,2025-12-29T01:01:27Z,GAS_STATION
20251229140216564197669,C63058,372.16,2025-12-29T06:55:49Z,???INVALID###
20251229140216564473208,C33534,345.32,2025-12-29T01:03:16Z,STORE_23
20251229140216564708440,C46062,77.62,2025-12-28T16:59:42Z,GAS_STATION
20251229140216564943548,C96524,477.9,2025-12-29T06:38:10Z,GAS_STATION
20251229140216565198582,C75480,22.83,2025-12-29T06:17:40Z,???INVALID###
20251229140216565486750,C18223,63.4,2025-12-29T10:53:35Z,COFFEE_HOUSE
20251229140216565726967,C51498,186.2,2025-12-29T07:48:41Z,ONLINE_SHOP
20251229140216565957493,C97987,322.72,2025-12-29T02:56:46Z,COFFEE_HOUSE
20251229140216566197859,C88300,322.26,2025-12-29T03:25:33Z,COFFEE_HOUSE
20251229140216566421184,C37069,248.61,2025-12-29T05:30:44Z,TECH_MART
20251229140216566665135,C75988,374.33,2025-12-29T01:17:22Z,???INVALID###
20251229140216566877873,C97987,18.4,2025-12-28T16:06:38Z,TECH_MART
20251229140216567045405,C62821,424.73,2025-12-29T04:09:17Z,ONLINE_SHOP
20251229140216567280906,C33942,302.97,2025-12-29T13:18:00Z,GAS_STATION
20251229140216567498404,C56146,178.13,2025-12-28T20:08:35Z,STORE_23
20251229140216567705292,C57352,142.22,2025-12-28T21:16:22Z,GAS_STATION
20251229140216567920326,C37069,52.89,2025-12-29T11:59:49Z,TECH_MART
20251229140216568165759,C62821,349.68,2025-12-29T07:27:09Z,GAS_STATION
20251229140216568396531,C48859,456.21,2025-12-29T08:30:17Z,ONLINE_SHOP
20251229140216568636548,C75480,75.21,2025-12-29T10:16:20Z,GAS_STATION
20251229140216568874458,C27570,285.87,2025-12-29T10:28:52Z,STORE_23
20251229140216569094167,C75988,122.51,2025-12-28T16:05:53Z,ONLINE_SHOP
20251229140216569327392,C92069,138.79,2025-12-29T04:21:03Z,ONLINE_SHOP
20251229140216569576567,C73847,186.8,2025-12-29T05:19:35Z,ONLINE_SHOP
20251229140216569810393,C62290,348.85,2025-12-28T18:06:43Z,STORE_23
20251229140216570033394,C64750,60.18,2025-12-28T23:29:32Z,STORE_23
20251229140216570262978,C46062,105.98,2025-12-29T13:07:50Z,???INVALID###
20251229140216570488265,C99474,47.32,2025-12-28T14:36:10Z,STORE_23
20251229140216570720865,,156.54,2025-12-28T19:58:55Z,TECH_MART
20251229140216570948590,C37069,309.27,2025-12-28T20:30:31Z,TECH_MART
20251229140216571182276,C68148,260.8,2025-12-29T09:17:13Z,TECH_MART
20251229140216571429327,C13322,368.35,2025-12-29T08:37:50Z,GAS_STATION
20251229140216571662901,C87934,252.85,2025-12-28T21:44:30Z,GAS_STATION
20251229140216571882515,C92069,420.34,2025-12-29T01:17:06Z,ONLINE_SHOP
20251229140216572091979,C26221,220.52,2025-12-29T06:41:28Z,???INVALID###
20251229140216572325332,C17913,308.2,2025-12-29T03:53:21Z,TECH_MART
20251229140216572575493,C56146,452.39,2025-12-29T00:54:15Z,ONLINE_SHOP
20251229140216572830293,C37069,8.53,2025-12-29T13:39:09Z,STORE_23
20251229140216573064465,C79448,399.81,2025-12-29T00:18:56Z,???INVALID###
20251229140216573284328,C92069,359.21,2025-12-28T19:17:38Z,TECH_MART
20251229140216573525391,C18223,323.82,2025-12-29T09:04:05Z,???INVALID###
20251229140216573834461,C33534,103.32,2025-12-29T02:07:48Z,COFFEE_HOUSE
20251229140216574133927,C13322,107.33,2025-12-29T03:00:10Z,???INVALID###
20251229140216574402738,C40633,368.63,2025-12-29T02:30:03Z,COFFEE_HOUSE
20251229140216574657259,C92069,46.19,2025-12-28T21:22:09Z,STORE_23
20251229140216574917124,C96524,255.74,2025-12-29T13:14:42Z,STORE_23
20251229140216575243354,C79448,469.55,2025-12-29T01:53:32Z,STORE_23
20251229140216575515568,C62290,204.94,2025-12-29T08:26:53Z,???INVALID###
20251229140216575515568,C40633,285.98,2025-12-28T18:20:53Z,???INVALID###
20251229140216576050687,C40633,59.01,2025-12-28T16:08:20Z,???INVALID###
20251229140216576321485,C62290,68.49,2025-12-28T17:49:11Z,TECH_MART
20251229140216576583140,C87924,418.22,2025-12-29T07:45:26Z,???INVALID###
20251229140216576854537,C49977,240.31,2025-12-29T12:22:05Z,???INVALID###
20251229140216577213368,C62290,325.84,2025-12-29T06:42:51Z,ONLINE_SHOP
20251229140216577485276,C70314,458.66,2025-12-29T07:28:35Z,ONLINE_SHOP
20251229140216577753392,C21879,339.83,2025-12-28T19:42:02Z,ONLINE_SHOP
20251229140216577998463,C75988,230.69,2025-12-29T14:00:01Z,GAS_STATION
20251229140216578250429,C81406,220.08,2025-12-29T11:34:28Z,COFFEE_HOUSE
20251229140216578515510,,339.93,28/12/2025 22:44,???INVALID###
20251229140216578809152,C73847,51.22,2025-12-29T07:47:51Z,COFFEE_HOUSE
20251229140216579185567,C11275,85.05,2025-12-28T14:03:46Z,COFFEE_HOUSE
20251229140216579513616,C56745,438.5,2025-12-29T05:22:42Z,???INVALID###
20251229140216579852415,C63058,87.24,2025-12-28T17:55:01Z,???INVALID###
20251229140216580229159,C62290,361.51,2025-12-29T10:16:14Z,TECH_MART
20251229140216580883429,C71792,346.8,2025-12-29T02:27:42Z,???INVALID###
20251229140216581137191,C37069,129.04,2025-12-29T07:27:12Z,GAS_STATION
20251229140216581370122,C62290,171.49,2025-12-29T01:58:20Z,COFFEE_HOUSE
20251229140216581616677,C56745,182.48,2025-12-28T21:16:44Z,ONLINE_SHOP
20251229140216581849874,C57352,84.31,2025-12-28T21:30:25Z,???INVALID###
20251229140216582090395,C87924,406.56,2025-12-28T15:15:57Z,COFFEE_HOUSE
20251229140216582331649,C33534,41.13,2025-12-28T15:32:17Z,???INVALID###
20251229140216582556802,C59176,37.0,2025-12-29T00:31:24Z,COFFEE_HOUSE
20251229140216582808183,C37069,41.75,2025-12-29T07:13:40Z,???INVALID###
20251229140216583058201,C96524,-460.65,2025-12-28T17:56:52Z,COFFEE_HOUSE
20251229140216583276937,C56745,491.78,2025-12-29T04:41:26Z,???INVALID###
20251229140216583491895,C87924,394.47,2025-12-29T05:18:02Z,ONLINE_SHOP
20251229140216583713317,C84934,424.07,2025-12-28T17:45:47Z,ONLINE_SHOP
20251229140216583975787,C47456,20.79,2025-12-28T21:01:55Z,STORE_23
20251229140216584232860,C62821,336.45,2025-12-28T17:14:45Z,TECH_MART
20251229140216584460713,C17913,314.81,2025-12-28T22:53:54Z,ONLINE_SHOP
20251229140216584674864,C64750,356.45,2025-12-29T08:58:27Z,COFFEE_HOUSE
20251229140216584901557,C79448,477.9,2025-12-28T15:25:37Z,???INVALID###
20251229140216585161838,C97987,232.48,2025-12-29T13:40:39Z,???INVALID###
20251229140216585430122,C64398,301.77,2025-12-29T03:09:33Z,???INVALID###
20251229140216585690946,C62821,110.02,2025-12-29T08:27:49Z,GAS_STATION
20251229140216585930419,C70314,260.81,2025-12-29T01:11:39Z,COFFEE_HOUSE
20251229140216586193843,C18223,47.44,2025-12-29T13:31:51Z,STORE_23
20251229140216586432410,C88300,460.06,2025-12-29T11:42:39Z,???INVALID###
20251229140216586672401,,7810.0,2025-12-29T11:21:19Z,???INVALID###
20251229140216586887287,C48859,54.58,2025-12-28T21:35:12Z,???INVALID###
20251229140216587181725,C64398,223.25,2025-12-29T08:26:42Z,GAS_STATION
20251229140216587393333,C79448,44.53,2025-12-29T13:19:43Z,GAS_STATION
20251229140216587618933,C11275,178.95,2025-12-28T15:15:16Z,ONLINE_SHOP
20251229140216587844685,C74844,138.34,2025-12-29T08:05:02Z,ONLINE_SHOP
20251229140216588080709,C84934,188.67,2025-12-29T03:05:59Z,GAS_STATION
20251229140216588312940,C14605,43.04,2025-12-29T05:52:58Z,???INVALID###
20251229140216588558679,C51498,27.92,2025-12-28T22:54:34Z,STORE_23
20251229140216588774730,C64398,221.15,2025-12-29T06:14:29Z,COFFEE_HOUSE
20251229140216588774730,C70314,294.89,2025-12-28T23:49:48Z,GAS_STATION
20251229140216589233809,C64398,488.43,2025-12-28T20:35:22Z,STORE_23
20251229140216589468824,C97987,475.06,2025-12-28T14:28:10Z,ONLINE_SHOP
20251229140216589710547,C73847,439.97,2025-12-28T14:13:51Z,COFFEE_HOUSE
20251229140216589945381,C70314,78.17,2025-12-28T14:41:19Z,COFFEE_HOUSE
20251229140216590186420,C65745,464.17,2025-12-28T21:01:51Z,COFFEE_HOUSE
20251229140216590460512,C42878,353.74,2025-12-28T21:43:28Z,STORE_23
20251229140216590704992,C26221,399.92,2025-12-29T02:24:54Z,???INVALID###
20251229140216590932111,C56146,451.89,2025-12-29T08:16:57Z,TECH_MART
20251229140216591159699,C21879,259.17,2025-12-29T11:21:32Z,GAS_STATION
20251229140216591392799,C17913,317.62,2025-12-28T23:01:10Z,???INVALID###
20251229140216591614935,C47456,409.47,2025-12-29T09:48:35Z,GAS_STATION
20251229140216591836921,C49977,461.69,2025-12-29T00:49:59Z,???INVALID###
20251229140216592067703,C21879,137.49,2025-12-28T17:48:40Z,COFFEE_HOUSE
20251229140216592303233,C21879,419.28,2025-12-29T10:31:21Z,TECH_MART
20251229140216592553358,C68148,265.96,2025-12-29T06:21:29Z,???INVALID###
20251229140216592800734,C18223,377.45,2025-12-29T03:32:27Z,COFFEE_HOUSE
20251229140216593037257,C87934,162.66,2025-12-28T19:27:56Z,TECH_MART
20251229140216593275536,C79448,221.75,2025-12-29T03:59:42Z,STORE_23
20251229140216593521927,C71792,244.48,2025-12-28T23:05:50Z,???INVALID###
20251229140216593767846,,255.27,28/12/2025 19:21,COFFEE_HOUSE
20251229140216594006674,C27570,263.62,2025-12-28T18:35:32Z,???INVALID###
20251229140216594243100,C87934,398.12,2025-12-29T01:21:00Z,GAS_STATION
20251229140216594492927,C73847,422.96,2025-12-28T15:17:27Z,ONLINE_SHOP
20251229140216594723838,C14605,23.45,2025-12-28T18:10:22Z,???INVALID###
20251229140216594955625,C40633,471.43,2025-12-28T20:37:18Z,ONLINE_SHOP
20251229140216595327275,C79448,491.82,2025-12-28T20:06:23Z,???INVALID###
20251229140216595575279,C75747,33.47,2025-12-28T15:19:33Z,???INVALID###
20251229140216595824261,C46062,471.18,2025-12-29T11:15:02Z,???INVALID###
20251229140216596089527,C98163,428.48,2025-12-29T02:50:34Z,GAS_STATION
20251229140216596387857,C92069,51.67,2025-12-28T14:42:32Z,???INVALID###
20251229140216596630343,C11275,302.54,2025-12-28T23:52:40Z,ONLINE_SHOP
20251229140216596877652,C17913,249.56,2025-12-28T19:34:58Z,TECH_MART
20251229140216597120150,C67160,411.0,2025-12-29T11:29:33Z,???INVALID###
20251229140216597389922,C56146,358.91,2025-12-28T23:31:59Z,STORE_23
20251229140216597650578,C40633,12.64,2025-12-28T20:40:03Z,???INVALID###
20251229140216597902896,C75747,221.71,2025-12-29T04:35:06Z,???INVALID###
20251229140216598134317,C40633,277.34,2025-12-28T20:05:23Z,ONLINE_SHOP
20251229140216598345760,C42878,373.75,2025-12-28T21:11:10Z,ONLINE_SHOP
20251229140216598551389,C10248,8.11,2025-12-29T07:22:49Z,???INVALID###
20251229140216598773403,C40633,182.31,2025-12-29T09:32:25Z,???INVALID###
20251229140216599040591,C27570,9.71,2025-12-29T04:10:13Z,???INVALID###
20251229140216599259307,C18223,492.09,2025-12-28T16:14:55Z,???INVALID###
20251229140216599468830,C99474,197.04,2025-12-28T18:38:06Z,TECH_MART
20251229140216599685322,C26221,325.85,2025-12-29T08:37:34Z,COFFEE_HOUSE
20251229140216599893629,C47456,196.86,2025-12-29T09:53:01Z,???INVALID###
20251229140216600130891,C97987,48.97,2025-12-29T06:20:21Z,???INVALID###
20251229140216600362267,C87924,108.24,2025-12-28T21:16:16Z,???INVALID###
20251229140216600582641,C68148,413.11,2025-12-29T03:08:38Z,???INVALID###
20251229140216600810950,C70314,419.64,2025-12-28T21:22:27Z,ONLINE_SHOP
20251229140216600810950,,-254.14,2025-12-29T04:04:37Z,???INVALID###
20251229140216601291238,C81406,397.04,2025-12-28T15:22:26Z,COFFEE_HOUSE
20251229140216601526893,C98163,384.28,2025-12-28T15:18:48Z,TECH_MART
20251229140216601762105,C57352,340.96,2025-12-29T03:58:55Z,COFFEE_HOUSE
20251229140216602019245,C59176,244.25,2025-12-29T06:24:32Z,???INVALID###
20251229140216602267483,C37069,67.44,2025-12-28T23:01:26Z,???INVALID###
20251229140216602487956,C62290,18.38,2025-12-29T08:33:17Z,???INVALID###
20251229140216602706686,C56745,223.44,2025-12-29T01:34:09Z,GAS_STATION
20251229140216602957814,C75747,492.07,2025-12-29T03:41:02Z,???INVALID###
20251229140216603215210,C56146,409.18,2025-12-28T21:26:22Z,TECH_MART
20251229140216603432492,C74844,318.45,2025-12-29T06:05:53Z,???INVALID###
20251229140216603643410,C81406,464.42,2025-12-29T04:29:38Z,GAS_STATION
20251229140216603880628,C74844,51.21,2025-12-29T09:38:00Z,???INVALID###
20251229140216604126212,C79448,227.66,2025-12-29T12:01:34Z,COFFEE_HOUSE
20251229140216604362469,C65745,94.9,2025-12-29T00:27:13Z,???INVALID###
20251229140216604600318,C81406,173.58,2025-12-29T02:21:11Z,COFFEE_HOUSE
20251229140216604819152,C64398,411.07,2025-12-29T03:28:01Z,TECH_MART
20251229140216605041602,C65745,482.04,2025-12-28T23:35:21Z,ONLINE_SHOP
20251229140216605260699,C33942,313.86,2025-12-28T15:22:05Z,ONLINE_SHOP
